"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_MANIFOLD_TEMP","Value","TA_MANIFOLD_TEMP","","","TEGA Engineering data, Thermal Analyzer Manifold Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_OUTLET_PRES","Value","TA_OUTLET_PRES","","","TEGA Engineering data, Thermal Analyzer Outlet Pressure."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_OVEN_ERR","Value","TA_OVEN_ERR","","","TEGA Engineering data, Thermal Analyzer Oven Error."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_OVEN_PLUS_15_CUR","Value","TA_OVEN_PLUS_15_CUR","","","TEGA Engineering data, Thermal Analyzer Oven +15 Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_OVEN_PLUS_15_VOLT","Value","TA_OVEN_PLUS_15_VOLT","","","TEGA Engineering data, Thermal Analyzer Oven +15 Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_OVEN_TEMP","Value","TA_OVEN_TEMP","","","TEGA Engineering data, Thermal Analyzer Oven Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PLUMBING_1_TEMP","Value","TA_PLUMBING_1_TEMP","","","TEGA Engineering data, Thermal Analyzer Plumbing 1 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PLUMBING_2_TEMP","Value","TA_PLUMBING_2_TEMP","","","TEGA Engineering data, Thermal Analyzer Plumbing 2 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PLUS_5_VREF","Value","TA_PLUS_5_VREF","","","TEGA Engineering data, Thermal Analyzer Plus 5 Voltage Reference."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PRES_SENSE_FD_BK","Value","TA_PRES_SENSE_FD_BK","","","TEGA Engineering data, Thermal Analyzer Pressure Sensor Exc. Feedback."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PWR_CNTL_1_TEMP","Value","TA_PWR_CNTL_1_TEMP","","","TEGA Engineering data, Thermal Analyzer Power Control 1 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PWR_CNTL_2_TEMP","Value","TA_PWR_CNTL_2_TEMP","","","TEGA Engineering data, Thermal Analyzer Power Control 2 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PWR_SPLY_1_TEMP","Value","TA_PWR_SPLY_1_TEMP","","","TEGA Engineering data, Thermal Analyzer Power Supply 1 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_PWR_SPLY_2_TEMP","Value","TA_PWR_SPLY_2_TEMP","","","TEGA Engineering data, Thermal Analyzer Power Supply 2 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_SHIELD_PLUS_30_CU","Value","TA_SHIELD_PLUS_30_CUR","","","TEGA Engineering data, Thermal Analyzer Shield +30 Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_SHIELD_PLUS_30_VO","Value","TA_SHIELD_PLUS_30_VOLT","","","TEGA Engineering data, Thermal Analyzer Shield +30 Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_SHLD_ERR","Value","TA_SHLD_ERR","","","TEGA Engineering data, Thermal Analyzer Shield Error."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_SHLD_TEMP","Value","TA_SHLD_TEMP","","","TEGA Engineering data, Thermal Analyzer Shield Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_TRANS_TUBE_TEMP","Value","TA_TRANS_TUBE_TEMP","","","TEGA Engineering data, Thermal Analyzer Transfer Tube Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_T_HEATER_TEMP","Value","TA_T_HEATER_TEMP","","","TEGA Engineering data, Thermal Analyzer T Heater Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_EGAEDR","Value","TEGA_EGAEDR","","","TEGA EGA EDR (EGAEDR) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_EGHEDR","Value","TEGA_EGHEDR","","","TEGA EGA Mass Hopping Counts EDR (EGHEDR) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_EGHRDR","Value","TEGA_EGHRDR","","","TEGA EGA Mass Hopping Mode RDR (EGHRDR) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_EGS","Value","TEGA_EGS","","","TEGA EGA Sweep Mode (EGS) RDR data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_E_KERNEL","Value","TEGA_E_KERNEL","","","TEGA E-Kernel Report data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_LEDEDR","Value","TEGA_LEDEDR","","","TEGA LED Sensor (LEDEDR) Oven Fill data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_MSGEDR","Value","TEGA_MSGEDR","","","TEGA Message Log EDR (MSGEDR) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_SC","Value","TEGA_SC","","","TEGA Scanning Calorimeter RDR (SCRDR) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TEGA_SCEDR","Value","TEGA_SCEDR","","","TEGA Scanning Calorimeter Oven Heating EDR (SCEDR) data."
"phoenix:Observation_Information:2        phoenix:product_version_id:1            ","Attribute","product_version_id","n/a","phoenix","The product_version_id attribute identifies the version of an individual data product. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
